questionName,questionLink,voteCount,answerLink,summary
是否能够将章鱼作为宠物饲养？,http://www.zhihu.com/question/22637369,14319,http://www.zhihu.com/question/22637369/answer/22084932,长文多图答案预警，手机党请收藏后绕道wifi或电脑可以养。只不过养章鱼比较孤独。这种动物比较凶猛。所以只能养一只。而且鱼缸要自己设计，否则这孙子会自己爬出来。不要问我怎么知道的！基本上更新完了，不保证以后会不会再更新。————————————… 
要怎样努力，才能成为很厉害的人？,http://www.zhihu.com/question/22921426,57086,http://www.zhihu.com/question/22921426/answer/23330366,谢邀首先，少年，答应别人的承诺，就一定要兑现。我以前啊，和你一样，很想成为一个很厉害很厉害很厉害的人。喜欢看热血的东西，幻想自己是屠龙的勇士，登塔的先锋，我左手有剑，右手有光，没头没脑的燃烧自己，敌人的骑军来了，我说你们何人堪与之战，我的… 
为什么外国的超级英雄要趴着飞，而中国的神仙都是竖着飞的？,http://www.zhihu.com/question/26992616,13728,http://www.zhihu.com/question/26992616/answer/49462528,这个问题再次暴露了知乎扯理论蛋不切实际的毛病。谁说神仙不懂空气动力学了？你又不是神仙你怎么知道？你们这些年轻人啊，看到外星人一点点牛x就来将我们神仙批斗一番。美国阿波罗登月是什么时候？嫦娥登月是什么时候？别的不说，当年孙猴子偷的那些个桃子… 
冲蹲式厕所时，最后一条屎总是很难冲走，怎么解决？,http://www.zhihu.com/question/28641163,13530,http://www.zhihu.com/question/28641163/answer/41588274,这个一定要答！朱老师教你一瓢水解决所有洗手间难题。占坑回去用电脑上图。—————————————占坑分割线—————————————————————————首先，我们的便便是不是这样然后我们是不是这样冲水由于左右两个方向水量小，冲力也小，… 
鸡看到鸡蛋被拿走为什么不生气？,http://www.zhihu.com/question/24728044,12641,http://www.zhihu.com/question/24728044/answer/28769626,要搞懂这个问题，你得先知道，鸡蛋其实是一个组合套装，里面除了卵子，还有蛋黄和蛋清——包含了卵子发育成破壳的小鸡所需的全套营养物质，外面还穿了蛋壳盔甲。鸡蛋不是鸡的月经哦，亲。人类月经四个星期来一次，假如第二个星期是排卵，那第四个星期才是月… 
如何布置独居小房间能惬意地生活？,http://www.zhihu.com/question/21423568,35784,http://www.zhihu.comhttp://www.zhihu.com/question/20317867/answer/24429555,那啥，尼玛，我都快变成单身公寓布置委员会常任理事了。【警示：海量大图！】在法国的公寓参看介个答案吧，关于房间的整理与收纳，有什么好的建议？这已经是历史了…… 我现在在北京租的公寓，我类个去……最近布置才告一段落…… 一是对国内的各种材料市场… 
设计师这样的工作，可以做一辈子吗？,http://www.zhihu.com/question/25583089,27065,http://www.zhihu.com/question/25583089/answer/31575304,那一年，我从UCLA毕业，在学校外面的Westwood Blvd.上一家很小的建筑师事务所，谋了份职位。老板，是我在UCLA时候的教授，Barton Myers。------------------------------------------------------------------------------赴美以前，我也曾在中国做过数份工… 
有哪些包装方法让礼物瞬间高大上？,http://www.zhihu.com/question/23147527,16972,http://www.zhihu.com/question/23147527/answer/38493748,我之前一直觉得过度包装是一种浪费，因为费劲心思的剪裁，打结后在人收到礼品的一瞬间给暴力拆除让我心疼不已。而那些包装又要被扔进垃圾筒里去，更是接受不能。直到我看到“风吕敷”这种东西，当然现在已经不拘泥于传统的制法和用法了。但是带来了无限的想… 
有哪些值得推荐的中文字体？,http://www.zhihu.com/question/20727176,16878,http://www.zhihu.com/question/20727176/answer/22478584,每一款汉字都是一首诗，下面是一些值得推荐的中文字体。感谢 @曾浩@王拓翔 等众多知友的提醒，如有需要请务必购买正版。 感谢@于晏提醒，“方正清刻本宋悦简体”正确的名称是“方正清刻本悦宋简体”。update（2015年4月7日）----------------1 方正书宋简体… 
装修有哪些建议？,http://www.zhihu.com/question/26039287,16252,http://www.zhihu.com/question/26039287/answer/32240514,2015.8.11日更新，为方便新手学习，此后更新在正文中补充，禁止转载。淘宝地址:首页-大鹏金翅工作室百万浏览，五万收藏，感谢知友们真诚的支持，在评论和私信里总有人问：我的素材从何而来，为什么在户型和装修的提问里我总是能最快找到相应的图片，也有很多… 
如何理解「索尼大法好」？,http://www.zhihu.com/question/25150363,16188,http://www.zhihu.com/question/25150363/answer/31136648,有些人是懂 有些人只是跟风 还有些人纯属嘲讽分割线：多图预警 前方高能 爪机勿入为什么说索尼大法好 索尼黑科技？（以下回答仅限于我较为熟知的消费电子的某些领域 专业领域请大家看 @猫哥看天 的回答吧）索尼的牛逼之处在于：1 在进入的很多领域都做出过… 
关于房间的整理与收纳，有什么好的建议？,http://www.zhihu.com/question/20317867,14336,http://www.zhihu.com/question/20317867/answer/24429555,海量大图，流量党自求多福！●●●●●前言●●●●●女人就没有东西不多的，我又是个恋旧的的人。于是，东西更是多到吐血。偏偏我的人生又动荡，有记忆的情况下，貌似都在搬家，各种尺寸和规格的房子，于是，收纳，变成了我人生中不可或缺的技能。在不断地… 
国内有哪些非常有设计感的 app？,http://www.zhihu.com/question/27475550,14182,http://www.zhihu.com/question/27475550/answer/46438120,欢迎关注我的专栏，有更多有趣的app推荐。——————————————这个问题关注也挺久了，作为一个玩APP玩的比较多的，玩了也快接近800多的APP了。之前的答案也介绍了很多了，我来介绍一组白黑风格图标的1.开眼每日推荐5个小视频，我基本每晚都看，世… 
最让你体会到创造乐趣的作品是什么？,http://www.zhihu.com/question/25527563,12649,http://www.zhihu.com/question/25527563/answer/31074044,草根设计师一枚。最可怜的是，居然还有创业的梦想，却木有足够的本钱。于是，不得不窝在家附近一间咖啡馆里。点一杯最小的美式，借用着网络，闷头呆上一天。那便是我的办公室。等候咖啡之时，总会在收银台前留言本上潦草的勾几笔，再写下日期，留个记号。算… 
怎样做出优秀的扁平化设计风格 PPT 或 Keynote 幻灯片演示文稿？,http://www.zhihu.com/question/21274267,11098,http://www.zhihu.com/question/21274267/answer/48153925,===============更新日志：2015-5-23 回答了评论区大家的一些问题：字体，字体嵌入，版式比例等2015-5-26 进阶篇添加了：几何图形和透明度的运用（本来又加了点东西，结果发现要说清楚会太多了……由于本答案已经太长了……之后可以开个专栏给大家，开了专… 
有哪些便宜、环保又有特色的装修材料？,http://www.zhihu.com/question/22428831,10816,http://www.zhihu.com/question/22428831/answer/21750706,一夜得到几百赞，感恩~附带说一下，以下装修的人工大多都是相对简易操作的，并不需要装修师傅有多么高的工艺。至于工费的个人建议是，因为我们家装修是清包的，不是请装修公司，所以跟装修师傅套近乎很有必要。关系好了有些师傅甚至都是免费帮你弄这些，比… 
如何让电脑有种很高端的感觉？,http://www.zhihu.com/question/27360494,10807,http://www.zhihu.com/question/27360494/answer/36550648,以前我自己闲的蛋疼搞过这样一个桌面布置，前方多图手机党慎入=======个人感觉，要达到高端的感觉一是要简洁，二是让别人看上去不知道怎么用而只有自己才晓得其中的门道，于是首先我把桌面能删的图标全删了，然后在win8系统的个性化选项里把桌面的系统图标… 
有哪些有趣的小家具？,http://www.zhihu.com/question/29265697,10538,http://www.zhihu.comhttp://www.zhihu.com/question/35064163/answer/61010305,谢邀。先插一句，最近刚写了一个实用新帖，请猛击：家里偏红色地板能打造北欧风吗？ - 菠萝斑马的回答今天稍作更新：很多人私信问这些家具都哪里买，淘宝、宜家基本都有同款，价格也符合题主要求的“不贵”，斑马姐把知道的品牌都在更新中标注出来了。以后… 
有哪些既不贵又实用好看的书包？,http://www.zhihu.com/question/20926343,10388,http://www.zhihu.com/question/20926343/answer/51507160,－－－－－－－－－－－－－－－－－2015.07.24更新－－－－－－－－－－－－－－－－－－谢谢各位看官支持～然后本人认为这就是个推荐类的问题 真心觉得某些答主没必要言辞激烈地“强烈反对” 更没必要撕X ～每个人的消费观不同审美不同 你推荐你的 我推荐… 
如何系统性学习摄影后期调色？,http://www.zhihu.com/question/27004700,10204,http://www.zhihu.com/question/27004700/answer/34955464,本答案长期修改增加干货。每100赞更新一次（就是这么任性）不要系统性的学，而要目的性的学系统性后期处理。系统性后期处理就是更加流程化的后期处理流程化的好处就是1，做完一步马上就知道下一步该做什么；2，容易复制形成个人风格人像摄影师就简单说下人… 
你见过的真正的 Ps 高手是什么样的？,http://www.zhihu.com/question/33690764,10184,http://www.zhihu.com/question/33690764/answer/57911831,--------跑题预警---------大学室友生日，我趁室友不在，打开他的笔记本电脑。他的qq是开机自动登录的。然后我登陆我自己的qq，昵称改成他暗恋的女生的名字，给他发信息“我很喜欢你，某某某。”保持这个姿势->ps->截图->设置为桌面等他回来以后，看到笔记… 
